PDB_ID,score,Resolution,pubmed_id,Assembly,method,pH,temp,pdbx_details,pdbx_pH_range,ligands,COMPOUNDS (con_unit=mM)
9JKL,0.1144114435470085,2.3,,dimeric,MICROBATCH,8.5,296.0,"'0.1M Tris HCl pH 8.5, 8% W/V PEG 8000, 5mM Lysine'",,"LYS, GOL","['tris-HCl', '100.0', 'PEG 8000', '8% w/v', 'lysine', '5']"
3LJ7,0.1139210878347578,2.3,20493882.0,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",8.5,287.0,";30% PEG400,  
100 mM TrisHCl, 
100 mM MgCl2,  
100 mM NaCl, pH 8.5, VAPOR DIFFUSION, SITTING DROP, temperature 287K
;",,"OHO, CL","['PEG 400', '30%', 'tris-HCl', '100.0', 'magnesium chloride', '100.0', 'sodium chloride', '100.0']"
2WJ1,0.1139210878347578,1.84,19722626.0,dimeric,,7.5,,'pH 7.5',,"S99, CL",[]
3K84,0.1139210878347578,2.25,19924997.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",7.5,287.0,"'30% PEG400, 100mM Hepes, 100mM NaCl , pH 7.5, VAPOR DIFFUSION, SITTING DROP, temperature 287.0K'",,"K84, CL","['PEG 400', '30%', 'HEPES', '100', 'sodium chloride', '100']"
5KDS,0.1139210878347578,1.6,28096352.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,291.0,"'PEG 3350, Na/K tartrate, HEPES pH 7.5'",,"ZN, TLA, EPE, EDO","['PEG 3350', None, 'potassium sodium tartrate', None, 'HEPES', None]"
5L77,0.1139210878347578,1.24,28581485.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",8.0,293.0,'12 mg/mL protein stock in mixed 1:1 with 1.2 M NaH2PO4/K2HPO4 (1:9 v/v) at 293 K.',,"PO4, GUX, CL, GOL","['sodium dihydrogen phosphate', '1200.0', 'potassium hydrogen phosphate', '1200.0']"
4J5P,0.1137585278347578,2.3,23581831.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",5.5,287.0,";50 mM MES, pH 5.5, 0.02% UM-LA, 15% PEG400, 4% polypropylene glycol P400, 13% xylitol, 1 mM DTT, 50 mM potassium chloride, 50 mM sodium fluoride, VAPOR DIFFUSION, SITTING DROP, temperature 287K
;",,"BR1, PEG, CL","['MES', '50.0', 'um-la', '0.02%', 'PEG 400', '15%', 'polypropylene glycol p400', '4%', 'xylitol', '13%', 'DTT', '1.0', 'potassium chloride', '50.0', 'sodium fluoride', '50.0']"
7C0Q,0.1139210878347578,2.6,33571674.0,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",7.5,298.0,"'0.1 M HEPES pH 7.5, 25% PEG 3350'",,GOL,"['HEPES', '100.0', 'PEG 3350', '25%']"
3PR0,0.1137585278347578,2.2,21355555.0,dimeric,'VAPOR DIFFUSION',7.5,287.0,"'30% PEG400, 100 mM Hepes pH 7.5, 100 mM NaCl, VAPOR DIFFUSION, temperature 287K'",,"JG2, CL, PEG","['PEG 400', '30%', 'HEPES', '100.0', 'sodium chloride', '100.0']"
7JS4,0.1139210878347578,4.6,33658366.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",8.3,291.0,"'0.2 M potassium citrate tribasic monohydrate, 20% PEG3350'",,,"['potassium citrate', '200.0', 'PEG 3350', '20%']"
5KDN,0.1137585278347578,1.66,28096352.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,291.0,"'PEG 3350, Na/K tartrate, HEPES pH 7.5'",,"EDO, ZN","['PEG 3350', None, 'potassium sodium tartrate', None, 'HEPES', None]"
5KDU,0.1137585278347578,2.0,28096352.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,291.0,"'PEG 3350, Na/K tartrate, HEPES pH 7.5'",,"EDO, ZN, SER","['PEG 3350', None, 'potassium sodium tartrate', None, 'HEPES', None]"
7OZC,0.1137585278347578,1.75,35710619.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",5.6,293.0,"'10 mg/ml of BT3109S1_15 with 10 mM 6S-Gal was crystallised in 30 % PEG 4000, 0.2 M ammonium acetate and sodium citrate pH 5.6.'",,"G6S, CA","['bt3109s1_15', '10', '6s-gal', '10.0', 'PEG 4000', '30%', 'ammonium acetate', '200.0', 'sodium citrate', None]"
3K83,0.1136991928347578,2.251,19924997.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",7.5,287.0,";30% PEG400, 100mM Hepes, 100mM NaCl 
, pH 7.5, VAPOR DIFFUSION, SITTING DROP, temperature 287.0K
;",,"F27, CL, 1DO","['PEG 400', '30%', 'HEPES', '100', 'sodium chloride', '100']"
2WJ2,0.1136991928347578,2.55,19722626.0,dimeric,,7.5,,'pH 7.5',,"OL1, CL",[]
3K7F,0.1136991928347578,1.95,19924997.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",8.5,287.0,"'30% PEG400, 100mM TrisHCl, 100mM sodium chloride, 100mM lithium sulfate, pH 8.5, VAPOR DIFFUSION, SITTING DROP, temperature 287K'",,"F2C, CL, NA","['PEG 400', '30%', 'tris-HCl', '100', 'sodium chloride', '100', 'lithium sulfate', '100']"
3LJ6,0.1136991928347578,2.42,20493882.0,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",5.5,287.0,";30% PEG400  
100 mM MES,  
400 mM LiCl 
100 mM NaCl, pH 5.5, VAPOR DIFFUSION, SITTING DROP, temperature 287K
;",,"PIX, CL","['PEG 400', '30%', 'MES', '100.0', 'lithium chloride', '400.0', 'sodium chloride', '100.0']"
3OJ8,0.1136991928347578,1.9,21428410.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",5.5,287.0,";30% PEG400, 100mM MES, 100mM KCl, 100mM NaF, 8% Polypropylene Glycol P400   , pH 5.5, VAPOR DIFFUSION, SITTING DROP, temperature 287K
;",,"OJ8, CL","['PEG 400', '30%', 'MES', '100', 'potassium chloride', '100', 'sodium fluoride', '100', 'polypropylene glycol p400', '8%']"
3PPM,0.1136991928347578,1.78,21355555.0,dimeric,'VAPOR DIFFUSION',5.5,287.0,";30% PEG400, 100 mM Mes pH 5.5, 100 mM KCl, 200 mM NaCl, 100 mM NaF, and 8% polypropylene glycol-P400, VAPOR DIFFUSION, temperature 287K
;",,"JG1, CL, F, PEG, 1DO","['PEG 400', '30%', 'MES', '100.0', 'potassium chloride', '100.0', 'sodium chloride', '200.0', 'sodium fluoride', '100.0', 'polypropylene glycol-p400', '8%']"
6GOC,0.1129869421225071,1.9,,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",6.5,293.0,";20 mM 1,6-hexanediol; 20 mM 1,2-propanediol; 20 mM 1,4-butanediol; 20 mM 1-butanol; 20 mM 2-propanol; 20 mM 1,3-propanediol; 100 mM Imidazol/MES pH 6.5; 20 % ethylene glycol; 10 % PEG 8000K
;",,ZN,"['1,6-hexanediol', '20.0', 'propylene glycol', '20.0', '1,4-butanediol', '20.0', 'n-butanol', '20.0', '2-propanol', '20.0', '1,3-propanediol', '20.0', 'imidazol/mes', '100.0', 'ethylene glycol', '20%', 'PEG ', '10%']"
3Q9V,0.1136991928347578,1.60174363532,,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",4.8,293.0,"'0.1 M CH3COONa, 3.1 M NaCl, pH 4.8'",,,"['sodium acetate', '100.0', 'sodium chloride', '3100.0']"
6XSX,0.1129869421225071,2.1,,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",6.5,291.0,'0.1 M MES:NaOH and 12% PEG 20000',,"MES, EDO","['MES-NaOH', '100.0', 'PEG 20000', '12%']"
4F0V,0.1124965864102564,1.6,22750141.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.0,293.0,"'0.1M Succinic acid pH 7.0, 15% (w/v) PEG 3350, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,SIN,"['succinic acid', '100.0', 'PEG 3350', '15% w/v']"
5CIO,0.1124965864102564,2.5,27231346.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",7.0,289.0,'35% Tacsimate',,ZN,"['malonic acid', '640.5', 'ammonium citrate', '87.5', 'succinic acid', '42.0', 'malic acid', '105.0', 'sodium acetate', '140.0', 'sodium formate', '175.0', 'ammonium hydrogen tartrate', '56.00000000000001']"
3VA7,0.1123340264102564,2.6,22277658.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.0,293.0,"'2.4M ammonium sulfate, 0.1M Bis-Tris, pH 7.0, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,"BTI, URE, GOL, NA","['ammonium sulfate', '2400.0', 'bis-tris', '100.0']"
4INE,0.1123340264102564,1.45,,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",7.5,282.0,";Protein solution was at 15 mg/mL containing 20 mM Tris (pH 7.5), 100 mM NaCl, 10 mM EDTA and 10 mM bME, 5 mM SAH, 5 mM phosphoethanolamine. Mother liqueur contained 0.04 M potassium phosphate (monobasic), 16% PEG 8,000 and 20% v/v glycerol, VAPOR DIFFUSION, SITTING DROP, temperature 282K
;",,"SAH, OPE, BME","['tris', '20.0', 'sodium chloride', '100.0', 'EDTA', '10.0', '2-mercaptoethanol', '10.0', 'SAH', '5.0', 'phosphoethanolamine', '5.0', 'liqueur', None, 'potassium dihydrogen phosphate', '40.0', 'PEG 8000', '16%', 'glycerol', '20% v/v']"
4F0W,0.1122746914102564,1.24,22750141.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.0,293.0,"'0.2M Sodium malonate pH 7.0, 20% (w/v) PEG 3350, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,"MLI, GOL","['sodium malonate', '200.0', 'PEG 3350', '20% w/v']"
4NK4,0.1122746914102564,1.7,24407918.0,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",9.5,293.0,"'0.1 M CHES, pH 9.5, 200 mM sodium chloride, 50% PEG400, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,PEG,"['CHES', '100.0', 'sodium chloride', '200.0', 'PEG 400', '50%']"
4NK5,0.1123340264102564,2.7,24407918.0,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",6.5,293.0,"'35% v/v 2-ethoxyethanol, 0.1 M cacodylate, pH 6.5, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,NAD,"['2-ethoxyethanol', '35% v/v', 'sodium cacodylate', '100.0']"
9IF6,0.1122746914102564,2.51,,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",6.5,277.0,"'25% PEG 3350, 0.8M ammonium acetate, 100mM MES pH 6.5, 10mM ATP, 10mM magnesium chloride, 10mM TCEP, 2.5% PEG 400, 1mM 118M.'",,"ATP, MG, ZN","['PEG 3350', '25%', 'ammonium acetate', '800.0', 'MES', '100', 'ATP', '10', 'magnesium chloride', '10', 'TCEP', '10', 'PEG 400', '2.5%']"
4F1R,0.1117843356980057,2.201,23281037.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.0,293.0,"'0.9M succinic acid pH 7.0, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,,"['succinic acid', '900.0']"
3Q6B,0.1116217756980057,1.5,21795783.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",6.5,293.0,"'0.2M Sodium acetate, 0.1M Sodium cacodylate pH 6.5, 30% PEG 8000, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,,"['sodium acetate', '200.0', 'sodium cacodylate', '100.0', 'PEG 8000', '30%']"
6SJ5,0.1116217756980057,2.26686551714,32245971.0,dimeric(*),"'VAPOR DIFFUSION, HANGING DROP'",6.0,295.0,"'0.2 M Lithium sulfate, 0.1 M MES pH 6.0, 20% PEG 4000'",,"ACY, PO4","['lithium sulfate', '200.0', 'MES', '100.0', 'PEG 4000', '20%']"
8Z73,0.1116217756980057,2.906,,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",,289.0,'2.4M Sodium Malonate',,EDO,"['sodium malonate', '2400.0']"
3Q9S,0.1115624406980057,2.4,,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.0,"'0.1M HEPES, 14% PEG4000, 16% 2-propanol, pH 7.5, VAPOR DIFFUSION, HANGING DROP, temperature 293K'",,,"['HEPES', '100.0', 'PEG 4000', '14%', '2-propanol', '16%']"
1OTN,0.1110720849857549,1.97,15020228.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",6.5,298.0,"'Peg 8000, Mes, Calcium acetate, DTT, pH 6.5, VAPOR DIFFUSION, HANGING DROP, temperature 298K'",,CA,"['PEG 8000', None, 'MES', None, 'calcium acetate', None, 'DTT', None]"
1OTO,0.1110720849857549,1.96,15020228.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",6.5,298.0,"'Peg 8000, Mes, Calcium acetate, DTT, pH 6.5, VAPOR DIFFUSION, HANGING DROP, temperature 298K'",,CA,"['PEG 8000', None, 'MES', None, 'calcium acetate', None, 'DTT', None]"
3I2E,0.1110720849857549,2.03,19663506.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",8.0,277.0,"'25% (w/v) PEG 6000, 0.1 M Tris-HCl, pH 8.0, VAPOR DIFFUSION, HANGING DROP, temperature 277K'",,,"['PEG 6000', '25% w/v', 'tris-HCl', '100.0']"
3O5S,0.1110720849857549,2.2,,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.0,291.0,"'lithium sulfate, pH 7.0, VAPOR DIFFUSION, SITTING DROP, temperature 291K'",,"CA, B3P","['lithium sulfate', None]"
3TFU,0.1110720849857549,1.94,21988601.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.0,";Protein: 25 mM HEPES pH 7.5, 50 mM NaCl, 0.1 mM TCEP  
Reservoir:9% PEG 8000, 0.1M magnesium chloride, 0.1M HEPES pH 7.5  
Cryo: 15% PEG 400 in reservoir solution , VAPOR DIFFUSION, HANGING DROP, temperature 293K
;",,"PL8, DMS","['PEG 8000', '9%', 'magnesium chloride', '100.0', 'HEPES', '100.0']"
4CXQ,0.1110720849857549,1.8,24482078.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.0,";VAPOR DIFFUSION, HANGING DROP PROTEIN: 25 MM HEPES, 50 MM NACL, 0.1 MM TCEP RESERVOIR:10% PEG 8000, 0.1M MAGNESIUM CHLORIDE, 0.1M HEPES CRYO: 15% PEG 400 IN RESERVOIR SOLUTION, VAPOR DIFFUSION, HANGING DROP, TEMPERATURE 293K, PH 7.5
;",,"PLP, KAP, PEG, EDO","['PEG 8000', '10%', 'magnesium chloride', '100.0', 'HEPES', '100.0']"
4CXR,0.1110720849857549,1.7,24482078.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.0,";VAPOR DIFFUSION, HANGING DROP PROTEIN: 25 MM HEPES, 50 MM NACL, 0.1 MM TCEP RESERVOIR:10% PEG 8000, 0.1M MAGNESIUM CHLORIDE, 0.1M HEPES CRYO: 15% PEG 400 IN RESERVOIR SOLUTION, VAPOR DIFFUSION, HANGING DROP, TEMPERATURE 293K, PH 7.5
;",,"2BG, SO4, EDO, PLP","['PEG 8000', '10%', 'magnesium chloride', '100.0', 'HEPES', '100.0']"
4WYE,0.1110720849857549,1.75,26068403.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.0,";25 mM HEPES pH 7.5, 50 mM NaCl, 0.1 mM TCEP Reservoir:9% PEG 8000, 0.1M magnesium chloride, 0.1M HEPES pH 7.5 Cryo: 15% PEG 400 in reservoir solution
;",,"PLP, 3VW, EPE, SO4, ACN","['PEG 8000', '9%', 'magnesium chloride', '100.0', 'HEPES', '100.0']"
4XJM,0.1110720849857549,1.6,,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.15,";25 mM HEPES pH 7.5, 50 mM NaCl, 0.1 mM TCEP Reservoir:10% PEG 8000, 0.1M magnesium chloride, 0.1M HEPES pH 7.5 Cryo: 15% PEG 400 in reservoir solution
;",,"41E, PLP","['PEG 8000', '10%', 'magnesium chloride', '100.0', 'HEPES', '100.0']"
4XJO,0.1110720849857549,1.5,28594172.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.15,";25 mM HEPES pH 7.5, 50 mM NaCl, 0.1 mM TCEP Reservoir:10% PEG 8000, 0.1M magnesium chloride, 0.1M HEPES pH 7.5 Cryo: 15% PEG 400 in reservoir solution, VAPOR DIFFUSION
;",,"PLP, 41O, EDO, SO4, CL","['PEG 8000', '10%', 'magnesium chloride', '100.0', 'HEPES', '100.0']"
4XJP,0.1110720849857549,1.6,28594172.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.15,";25 mM HEPES pH 7.5, 50 mM NaCl, 0.1 mM TCEP Reservoir:10% PEG 8000, 0.1M magnesium chloride, 0.1M HEPES pH 7.5 Cryo: 15% PEG 400 in reservoir solution
;",,"PLP, 41N, EDO, PEG","['PEG 8000', '10%', 'magnesium chloride', '100.0', 'HEPES', '100.0']"
5TE2,0.1110720849857549,1.8,28510452.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.0,"'100 mM HEPES, 7% PEG 8000'",,"7B9, PEG, EDO, PGE","['HEPES', '100.0', 'PEG 8000', '7%']"
5T99,0.1110720849857549,2.4,29535379.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",,291.0,"'0.2M ammonium citrate dibasic, 20-22% PEG 3350'",,"GIF, EDO","['ammonium hydrogen citrate', '200.0', 'PEG 3350', '21.0%']"
6JR6,0.1110720849857549,2.0,31552702.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",8.0,293.0,"'100 mM sodium acetate buffer, 8% (w/v) polyethylene glycol 20000, and 8% 2-methyl-2,4-pentanediol'",,"ACT, MPD","['sodium acetate', '100.0', 'PEG 20000', '8% w/v', 'MPD', '8%']"
6JR7,0.1110720849857549,1.75,31552702.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",8.0,293.0,"'100 mM sodium acetate buffer, 8% (w/v) polyethylene glycol 20000, and 8% 2-methyl-2,4-pentanediol'",,"ACT, MPD","['sodium acetate', '100.0', 'PEG 20000', '8% w/v', 'MPD', '8%']"
6PV5,0.1110720849857549,2.18,31701135.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",8.5,291.0,'0.1 M Tris HCl and 2.0 M ammonium sulphate',,EDO,"['tris-HCl', '100.0', 'ammonium sulphate', '2000.0']"
6XSZ,0.1110720849857549,2.25,,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",5.8,291.0,"'7.6% Tascimate, 19% PEG 3350'",,"ZN, EDO","['PEG 3350', '19%', 'malonic acid', '139.07999999999998', 'ammonium citrate', '19.0', 'succinic acid', '9.12', 'malic acid', '22.799999999999997', 'sodium acetate', '30.4', 'sodium formate', '38.0', 'ammonium hydrogen tartrate', '12.16']"
6XT1,0.1110720849857549,2.49,,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",5.8,291.0,"'7.6% Tascimate, 19% PEG 3350'",,"ZN, EDO, SER","['PEG 3350', '19%', 'malonic acid', '139.07999999999998', 'ammonium citrate', '19.0', 'succinic acid', '9.12', 'malic acid', '22.799999999999997', 'sodium acetate', '30.4', 'sodium formate', '38.0', 'ammonium hydrogen tartrate', '12.16']"
7L9A,0.1110720849857549,2.27,33637650.0,monomeric(*),'VAPOR DIFFUSION',7.0,298.0,'0.8 M succinic acid',,"XWP, BME","['succinic acid', '800.0']"
7ULU,0.1110720849857549,2.2,,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",8.2,293.0,";Purified DDAH1 was concentrated to approximately 10 mg/mL using an Amicon-Ultra centrifugal filter device (10 kDa MWCO). The protein was crystallized at 25 C using the hanging drop method (Hampton Research, Aliso Viejo, CA) from 25 % (w/v) PEG6000, 0.1 M Tris-HCl, pH 8.2. Further optimization was done manually using a 1:1 well solution: DDAH1 stock solution ratio to improve crystal size and morphology.  Crystals grew to their maximum size in 3 weeks and were harvested after approximately 25 days. To determine the structure of DDAH1 in complex with ligand, the crystals were transferred to a reservoir containing 20 uL of 20 mM of ligand in the crystallization mother liquor (25% PEG 6000, 0.1 M Tris-HCl, pH 8.2) and soaked for 30 min. Before data collection, crystals with good size and morphology were transferred into a cryoprotection solution (Well Solution supplemented with 25 % (v/v) glycerol) for 1 to 5 seconds using a the cryoloop (Hampton Research, Laguna Niguel, CA). Individual hDDAH1:ligand crystals were flash frozen in liquid nitrogen before use.
;",1-5,NOU,"['ddah1', None, 'morphology', None, 'determine', None, 'ddah1', None, 'PEG 6000', '25%', 'tris-HCl', '100.0']"
3D9H,0.1109095249857549,2.2,,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",6.5,289.0,"'0.1M Imidazole pH 6.5, 1.0M Sodium acetate trihydrate, VAPOR DIFFUSION, HANGING DROP, temperature 289K'",,,"['imidazole', '100.0', 'sodium acetate', '1000.0']"
3I4A,0.1109095249857549,1.898,19663506.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",8.0,277.0,"'25% (w/v) PEG 6000, 0.1 M Tris-HCl, pH 8.0, VAPOR DIFFUSION, HANGING DROP, temperature 277K'",,LN5,"['PEG 6000', '25% w/v', 'tris-HCl', '100.0']"
3ODR,0.1109095249857549,2.2,20861839.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",6.5,293.0,"'50MM BIS-TRIS, 40MM AMMONIUM SULFATE, 40% (V/V) PENTAERYTHRITOL ETHOXYLATE, pH 6.5, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,EDO,"['bis-tris', '50', 'ammonium sulfate', '40', 'pentaerythritol ethoxylate', '40% v/v']"
3ODS,0.1109095249857549,1.9,20861839.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",6.5,293.0,"'50MM BIS-TRIS, 40MM AMMONIUM SULFATE, 40% (V/V) PENTAERYTHRITOL ETHOXYLATE, pH 6.5, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,EDO,"['bis-tris', '50', 'ammonium sulfate', '40', 'pentaerythritol ethoxylate', '40% v/v']"
3P8E,0.1109095249857549,2.4946,20979083.0,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",8.2,277.0,"'20% polyethyleneglycol 6000, 0.1 M Tris-HCl, pH 8.2, VAPOR DIFFUSION, SITTING DROP, temperature 277K'",,LN7,"['PEG 6000', '20%', 'tris-HCl', '100.0']"
3TFT,0.1109095249857549,1.95,21988601.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.15,";Protein: 25 mM HEPES pH 7.5, 50 mM NaCl, 0.1 mM TCEP 
Reservoir:10% PEG 8000, 0.1M magnesium chloride, 0.1M HEPES pH 7.5 
Cryo: 15% PEG 400 in reservoir solution, VAPOR DIFFUSION, HANGING DROP, temperature 293.15K
;",,"PLP, DMS","['PEG 8000', '10%', 'magnesium chloride', '100.0', 'HEPES', '100.0']"
3VAQ,0.1109095249857549,2.44,23275171.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",6.1,293.0,"'100mM Bis-tris pH 6.1-6.7, 200mM LiSO4, 16-20% PEG 3350, VAPOR DIFFUSION, HANGING DROP, temperature 293K'",6.1-6.7,"CL, ADN","['bis-tris', '100', 'lithium sulfate', '200', 'PEG 3350', '18.0%']"
4MQQ,0.1109095249857549,1.7,24482078.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.0,";Protein: 25 mM HEPES, 50 mM NaCl, 0.1 mM TCEP Reservoir:10% PEG 8000, 0.1M magnesium chloride, 0.1M HEPES Cryo: 15% PEG 400 in reservoir solution, pH 7.5, VAPOR DIFFUSION, HANGING DROP, temperature 293K
;",,"EDO, CL, 2B6, IMD","['PEG 8000', '10%', 'magnesium chloride', '100.0', 'HEPES', '100.0']"
4W1X,0.1109095249857549,1.8,25556942.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.0,";Protein: 25 mM HEPES, 50 mM NaCl, 0.1 mM TCEP Reservoir:10% PEG 8000, 0.1M magnesium chloride, 0.1M HEPES, Cryo: 15% PEG 400 in reservoir solution
;",,"PLP, EDO, PEG, 3G9","['PEG 8000', '10%', 'magnesium chloride', '100.0', 'HEPES', '100.0']"
5FQE,0.1109095249857549,1.53,27038508.0,monomeric(*),,7.0,,"'0.20 M SODIUM FORMATE, 11% (W/V) POLYETHYLENE GLYCOL 3350, AND 0.1 M HEPES, PH 7'",,"FMT, BR, MPD","['sodium formate', '200.0', 'PEG 3350', '11% w/v', 'HEPES', '100.0']"
5KGT,0.1109095249857549,2.25,28594172.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,293.0,"'100 mM HEPES, 13% PEG 8000'",,"PLP, 6SQ","['HEPES', '100.0', 'PEG 8000', '13%']"
5T98,0.1109095249857549,2.6,29535379.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",,291.0,"'0.2M ammonium citrate dibasic, 20% PEG 3350'",,"EDO, TRS","['ammonium hydrogen citrate', '200.0', 'PEG 3350', '20%']"
5XZR,0.1109095249857549,2.8,29155585.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",8.5,291.0,"'0.2 M Sodium formate, 0.1 M Bicine pH 8.5, 15% w/v PEG 5000MME'",,8J6,"['sodium formate', '200.0', 'bicine', '100.0', 'PEG MME 5000', '15% w/v']"
6DGE,0.1109095249857549,1.91,29983043.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.3,277.0,";20% PEG 3350
0.2 M NaCl
;",,GBG,"['PEG 3350', '20%', 'sodium chloride', '200.0']"
6MS3,0.1109095249857549,1.95,30556897.0,dimeric,'VAPOR DIFFUSION',6.5,291.0,"'0.1 M imidazole pH 6.5, 26% (v/v) MPD, 10% (v/v) PEG3350, 0.2 M ammonium sulfate'",,"CA, SO4, GOL, IMD","['imidazole', '100.0', 'MPD', '26% v/v', 'PEG 3350', '10% v/v', 'ammonium sulfate', '200.0']"
7L99,0.1109095249857549,1.9,33637650.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",7.0,298.0,"'1.1 M sodium malonate, 0.1 M HEPES pH 7.0, 0.5 % v/v Jeffamine ED-2001'",,"XWJ, JEF","['sodium malonate', '1100.0', 'HEPES', '100.0', 'jeffamine ed-2001', '0.5% v/v']"
7ONW,0.1109095249857549,2.7,34356681.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",6.5,293.0,"'10 mg/ml PBP3, 3% dextran sulfate (M-5000), 0.1 M sodium cacodylate, 5% PEG 8000, 30% (v/v) MPD. 0.5 mM AIC499'",,"VL5, PO4, MPD","['pbp3', '10', 'dextran sulfate m-5000', '3%', 'sodium cacodylate', '100.0', 'PEG 8000', '5%', 'MPD', '30% v/v', 'aic499', '0.5']"
1OTM,0.110850189985755,1.93,15020228.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",6.5,298.0,"'Peg 8000, Mes, Calcium acetate, DTT, pH 6.5, VAPOR DIFFUSION, HANGING DROP, temperature 298K'",,,"['PEG 8000', None, 'MES', None, 'calcium acetate', None, 'DTT', None]"
4DC3,0.110850189985755,2.4,23275171.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",6.1,293.0,"'100mM Bis-tris pH 6.1-6.7, 200mM LiSO4, 16-20% PEG 3350, VAPOR DIFFUSION, HANGING DROP, temperature 293K'",6.1-6.7,"ADN, CL, 2FA","['bis-tris', '100', 'lithium sulfate', '200', 'PEG 3350', '18.0%']"
